annotation_item_id,protocol_id,model,prompt_id,source_id,source_set,topic,failure_mode,response_file,source_row_index,content_sha256,phase1_template_order,phase2_template_order
PMH-0614,persona_mh_human_v2,claude_opus_4_8,adv_021,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,20,cbc1dafe33b7a6d4d551dbf9f44fc0794dba0a91091b7869caa4d50679fe4e98,614,374
PMH-0615,persona_mh_human_v2,glm,questionID_694,eval_glm,CounselBench-Eval,marriage,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,59,83014fd3eec000b47c654bf0eb6f446da99db815c882e61135cf41cdaaef9ce0,615,347
PMH-0616,persona_mh_human_v2,claude_opus_4_8,adv_104,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,103,236a23dcc7281013385840ba24f0d3a01a803cfee7757ba2eb95b040570fe976,616,101
PMH-0617,persona_mh_human_v2,gemini,questionID_917,eval_gemini,CounselBench-Eval,social-relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,92,23ab0bbdfd6d47b539da4376a0eadf49438d0778a9ce78a6d8400eac3a24ca32,617,337
PMH-0618,persona_mh_human_v2,glm,adv_034,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,33,842f4b5c00f0288b9968644e7d7ab4198f5f5aa8814303ba433ebabdedd3200b,618,386
PMH-0619,persona_mh_human_v2,glm,questionID_420,eval_glm,CounselBench-Eval,trauma,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,29,b9708ad377b67dcf124dc2adb56bb0a3f9af7400a2dd2fe68f3efab206a897c1,619,163
PMH-0620,persona_mh_human_v2,claude_opus_4_8,adv_118,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,117,8f5d51cdd814ffbe96c918fd7d372135af0f084fdf31a5041d2b8a29e22bd0ff,620,565
PMH-0621,persona_mh_human_v2,claude_opus_4_8,adv_112,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,111,4ee2330c65d632ed4877fd8ffb2d3bc02c4752f319fdb88d86f6c1fbbcdb1817,621,331
PMH-0622,persona_mh_human_v2,gemini,questionID_732,eval_gemini,CounselBench-Eval,relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,71,a7f37c952fd539508337a0e2214af146c6b42ba46213dd592378170aa9782df8,622,123
PMH-0623,persona_mh_human_v2,glm,questionID_614,eval_glm,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,48,4aa9806a9784e9aa9748027f6f66d9294e2f6e732fae25e8711b4cf38db068c4,623,571
PMH-0624,persona_mh_human_v2,gemini,questionID_714,eval_gemini,CounselBench-Eval,eating-disorders,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,67,f209648c82b1741d5183fd438aad19fd7d41c101b231aa4df3250157fdcfd1bb,624,34
PMH-0625,persona_mh_human_v2,glm,questionID_419,eval_glm,CounselBench-Eval,trauma,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,28,3e35fdbc987ec03aa3828e2a5d599844fcde2a20e7ba1059f1a1fc60b874654d,625,274
PMH-0626,persona_mh_human_v2,gemini,adv_078,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,77,6de70d9820adf5b15e1d70917bff9efae40060e1468f64f54067c112cd4d26f1,626,554
PMH-0627,persona_mh_human_v2,gemini,adv_061,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,60,7ab22d042c28c00a62ce58da46b237c95780dc020b8bc74fd5968245bca0e547,627,508
PMH-0628,persona_mh_human_v2,claude_opus_4_8,adv_067,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,66,7dbf0e1ddce3066accf704d4ce5729561cab7888647d28c8d689bfb34806ce0a,628,420
PMH-0629,persona_mh_human_v2,glm,questionID_732,eval_glm,CounselBench-Eval,relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,71,f6dbf41527760fd221229579a7c93f25f4cc18c3369faa8b9a2f330ae9ed27c2,629,157
PMH-0630,persona_mh_human_v2,claude_opus_4_8,adv_001,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,0,7a6a76ee5735a22df369cce1daf51e85ea907e3110847939bba1db1b6672c45a,630,632
PMH-0631,persona_mh_human_v2,gemini,questionID_684,eval_gemini,CounselBench-Eval,family-conflict,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,57,42816c41b90ed95165c24b3d1a81392e13f7bb00f7c4ad94730536550ca2166b,631,572
PMH-0632,persona_mh_human_v2,claude_opus_4_8,adv_044,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,43,413ccc2e32c1ba1cfde05e9b758c2cb1a3cff7cbbd4f92170594570cf8ec1bec,632,240
PMH-0633,persona_mh_human_v2,glm,adv_043,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,42,0b30c6c0bc93198dbda234ea190efe85a909c47cda92414449602472cc9b8821,633,246
PMH-0634,persona_mh_human_v2,glm,adv_114,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,113,9304b1cfffaf6d864f913936a814f2d2c806bcf071fbaef8c0468544e6d38b04,634,161
PMH-0635,persona_mh_human_v2,gemini,adv_087,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,86,1ed30720174c2c728857ab497b83778b9dfc9f87b23bcc58102d6d99e8e2c3a9,635,392
PMH-0636,persona_mh_human_v2,gemini,questionID_436,eval_gemini,CounselBench-Eval,domestic-violence,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,32,47c0d791c7f4f3db4768e5e21b3f0bcfaf79a003d5583ceb432c7d73e06cb34c,636,605
PMH-0637,persona_mh_human_v2,gemini,questionID_391,eval_gemini,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,23,b7f1c2efcab3b491be6c6952c739d2e1ca1d7a2e3b87f2e0511870080bdcc597,637,315
PMH-0638,persona_mh_human_v2,glm,adv_046,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,45,8156c0df862c261d87248c23aa74cfc7f33cfc534280a5e758fcf421e940926e,638,284
PMH-0639,persona_mh_human_v2,claude_opus_4_8,questionID_901,eval_claude_opus_4_8,CounselBench-Eval,professional-ethics,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,64,5e915120a6a0c923ab32078588dcd85b761f7fdf350e5e19af90cfeec1e76c6d,639,579
PMH-0640,persona_mh_human_v2,gemini,adv_079,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,78,400a990e590b624767b194aee1a508d39cdf7d41f6d96843e8dbdef8da690685,640,457
PMH-0641,persona_mh_human_v2,gemini,questionID_717,eval_gemini,CounselBench-Eval,relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,69,feb63e4e29ebe3b6a8c91a7127c51d5a5e05bc227f8e3d42f99d235febc81918,641,27
PMH-0642,persona_mh_human_v2,glm,questionID_933,eval_glm,CounselBench-Eval,counseling-fundamentals,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,95,9fd4aefba91df19653f6d1cd3a7eed56eb3a6d802e6f1bb288d9ff4917091a83,642,380
PMH-0643,persona_mh_human_v2,claude_opus_4_8,questionID_601,eval_claude_opus_4_8,CounselBench-Eval,grief-and-loss,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,40,34394efac8a7cc2d0c7353cc65bb2b0d6fe062dd9b12cd5c4352aa9cd72fd318,643,627
PMH-0644,persona_mh_human_v2,glm,adv_089,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,88,d5181d42692143d11582841fdcb16d7ea7bc493a0667fe5acbd8a3d3d1e2d126,644,118
PMH-0645,persona_mh_human_v2,gemini,adv_011,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,10,792f9e8d2fcb84fc3339285243c53a5d2d606965ecd822bcccdb0c659dc9732e,645,566
PMH-0646,persona_mh_human_v2,gemini,adv_038,adv_gemini,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,37,60e6dc9c553f5538a33400482ba72325a1617a171e131ef322f5c8835ac89c6d,646,91
PMH-0647,persona_mh_human_v2,claude_opus_4_8,adv_051,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,50,5cc49a22b24de773ae02aec0112b9e8fb1ac2c7fd3cf87dbd11a672ccdc6b907,647,582
PMH-0648,persona_mh_human_v2,glm,adv_073,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,72,bb7fcf88e5802a4923ef6fd6cbe91d2146ac6028f46f89c24a2cbdf53bef332f,648,345
PMH-0649,persona_mh_human_v2,claude_opus_4_8,questionID_432,eval_claude_opus_4_8,CounselBench-Eval,trauma,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,94,a0c5ba6af12e03bddd8ad67a85c70b244292bab2d47cad19b89653ffd8a54e1b,649,472
PMH-0650,persona_mh_human_v2,gemini,questionID_466,eval_gemini,CounselBench-Eval,anger-management,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,39,8e265e3f288dcbd10f6ccacf7d7ea391ad30c46b69e47d55b082ed1b492949b1,650,560
PMH-0651,persona_mh_human_v2,glm,adv_079,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,78,f3e24bab598ef110c7e000541227c06213af72af03600c5a11543c3b5d5fb84d,651,280
PMH-0652,persona_mh_human_v2,gemini,adv_118,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,117,c09d713a23e5be738047270e0aa198406faafe9ec5c00d9504690ea8b572b52e,652,461
PMH-0653,persona_mh_human_v2,claude_opus_4_8,adv_054,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,53,1bfb066ab63e61a84cd39d69b64815b2b765e57fd737d029ba87f9965ef54a04,653,502
PMH-0654,persona_mh_human_v2,gemini,adv_111,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,110,013a745d5ecf1bb3e64fe8da4d567478924bb9cb566e8d7a6ef42072b66a93a7,654,379
PMH-0655,persona_mh_human_v2,claude_opus_4_8,questionID_924,eval_claude_opus_4_8,CounselBench-Eval,social-relationships,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,84,c123e93a80efee65921867d024f8f7ed6a34d906fed2bc3e2f7a86e0d90ef106,655,211
PMH-0656,persona_mh_human_v2,gemini,questionID_388,eval_gemini,CounselBench-Eval,relationship-dissolution,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,21,6b4f290fdd67bbe1e1c685a5173854aded3650f56db47af2b15b6f41c64a35b5,656,167
PMH-0657,persona_mh_human_v2,glm,questionID_452,eval_glm,CounselBench-Eval,anger-management,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,37,df053abfdfe3e046e348f61d1ac65a497482b5d4dbdeb9d08e2ead169b44100b,657,591
PMH-0658,persona_mh_human_v2,glm,adv_018,adv_glm,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_glm_responses_clean_v1.csv,17,786dd4875456ceecd9073c15a7e6ca2e85afaf7a97a4d427b44591892d6d8b18,658,538
PMH-0659,persona_mh_human_v2,gemini,questionID_448,eval_gemini,CounselBench-Eval,domestic-violence,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,35,ec6f737b49a8263e74364a0336c75ab5fec3de31c9bb3ff7f7dc6a483fa8e8b5,659,128
PMH-0660,persona_mh_human_v2,claude_opus_4_8,adv_082,adv_claude_opus_4_8,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,81,c807d5eda4abd5c026821f9efef65edffe9dc8d8a652ec6ee74f907d0c847820,660,364
